invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,is_guest,revenue,year,month
537046,85064,CREAM SWEETHEART LETTER RACK,1,2010-12-05 10:58:00,5.45,18109.0,United Kingdom,False,5.45,2010,12
498224,21240,BLUE  SPOTTY CUP,8,2010-02-17 14:24:00,0.85,17757.0,United Kingdom,False,6.8,2010,2
501807,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2010-03-19 14:05:00,1.95,17799.0,United Kingdom,False,7.8,2010,3
559981,22671,FRENCH LAUNDRY SIGN BLUE METAL,6,2011-07-14 11:30:00,1.65,14562.0,United Kingdom,False,9.9,2011,7
537237,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2010-12-06 09:58:00,3.36,,United Kingdom,True,3.36,2010,12
525888,21781,MA CAMPAGNE CUTLERY BOX,1,2010-10-07 15:01:00,14.95,16906.0,United Kingdom,False,14.95,2010,10
511709,22371,AIRLINE BAG VINTAGE TOKYO 78,6,2010-06-10 10:15:00,6.35,13878.0,United Kingdom,False,38.1,2010,6
562093,85099B,JUMBO BAG RED RETROSPOT,20,2011-08-02 12:59:00,1.79,13777.0,United Kingdom,False,35.8,2011,8
537868,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2010-12-08 16:49:00,3.95,12433.0,Norway,False,31.6,2010,12
529937,48184,DOORMAT ENGLISH ROSE ,1,2010-10-31 14:43:00,7.95,16539.0,United Kingdom,False,7.95,2010,10
532146,21181,PLEASE ONE PERSON METAL SIGN,12,2010-11-11 11:55:00,2.1,15039.0,United Kingdom,False,25.2,2010,11
548709,22197,SMALL POPCORN HOLDER,12,2011-04-03 12:46:00,0.85,17744.0,United Kingdom,False,10.2,2011,4
495085,21843,RETRO SPOT CAKE STAND,2,2010-01-21 10:45:00,10.95,12986.0,United Kingdom,False,21.9,2010,1
496399,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2010-02-01 11:55:00,1.69,15416.0,United Kingdom,False,20.28,2010,2
546917,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-03-18 09:17:00,1.25,14911.0,EIRE,False,15.0,2011,3
563214,22759,SET OF 3 NOTEBOOKS IN PARCEL,6,2011-08-14 12:56:00,1.65,16370.0,United Kingdom,False,9.9,2011,8
525215,22573,STAR WOODEN CHRISTMAS DECORATION,12,2010-10-04 12:46:00,0.85,14849.0,United Kingdom,False,10.2,2010,10
576840,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-11-16 15:23:00,7.46,,United Kingdom,True,7.46,2011,11
531726,22727,ALARM CLOCK BAKELIKE RED ,2,2010-11-09 12:06:00,3.75,17274.0,United Kingdom,False,7.5,2010,11
547551,22681,FRENCH BLUE METAL DOOR SIGN 6,1,2011-03-23 15:55:00,2.46,,United Kingdom,True,2.46,2011,3
525280,21352,EUCALYPTUS & PINECONE  WREATH,12,2010-10-05 08:01:00,1.95,15661.0,United Kingdom,False,23.4,2010,10
573155,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2011-10-28 08:34:00,2.95,13632.0,United Kingdom,False,23.6,2011,10
553088,20974,12 PENCILS SMALL TUBE SKULL,24,2011-05-13 11:53:00,0.65,16180.0,United Kingdom,False,15.6,2011,5
575972,22601,CHRISTMAS RETROSPOT ANGEL WOOD,6,2011-11-13 13:01:00,0.85,14499.0,United Kingdom,False,5.1,2011,11
519180,22383,LUNCH BAG SUKI  DESIGN ,2,2010-08-13 14:46:00,4.21,,United Kingdom,True,8.42,2010,8
547063,22729,ALARM CLOCK BAKELIKE ORANGE,1,2011-03-20 13:33:00,3.75,14769.0,United Kingdom,False,3.75,2011,3
578510,20723,STRAWBERRY CHARLOTTE BAG,3,2011-11-24 13:25:00,0.85,14056.0,United Kingdom,False,2.55,2011,11
527420,22295,HEART FILIGREE DOVE LARGE,3,2010-10-17 15:50:00,1.65,16549.0,United Kingdom,False,4.95,2010,10
533959,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-11-19 12:56:00,1.25,12921.0,United Kingdom,False,15.0,2010,11
538177,21484,CHICK GREY HOT WATER BOTTLE,3,2010-12-10 09:51:00,7.62,,United Kingdom,True,22.86,2010,12
516314,21238,RED SPOTTY CUP,8,2010-07-19 14:31:00,0.85,12826.0,United Kingdom,False,6.8,2010,7
498096,21181,PLEASE ONE PERSON METAL SIGN,6,2010-02-16 12:59:00,2.1,12836.0,United Kingdom,False,12.6,2010,2
538116,79321,CHILLI LIGHTS,12,2010-12-09 15:32:00,4.95,13327.0,United Kingdom,False,59.4,2010,12
505016,84683,CLASSICAL ROSE CANDLESTAND,1,2010-04-19 13:52:00,2.51,,United Kingdom,True,2.51,2010,4
489550,21615,4 LAVENDER BOTANICAL DINNER CANDLES,6,2009-12-01 12:33:00,3.75,14156.0,EIRE,False,22.5,2009,12
536000,22539,MINI JIGSAW DOLLY GIRL,5,2010-11-29 14:13:00,0.42,14606.0,United Kingdom,False,2.1,2010,11
537374,22634,CHILDS BREAKFAST SET SPACEBOY ,1,2010-12-06 12:55:00,9.95,17259.0,United Kingdom,False,9.95,2010,12
498366,21330,WOODLAND ANIMAL  WRITING SET ,12,2010-02-18 13:57:00,1.65,14152.0,United Kingdom,False,19.8,2010,2
536876,22491,PACK OF 12 COLOURED PENCILS,2,2010-12-03 11:36:00,1.66,,United Kingdom,True,3.32,2010,12
569999,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,2011-10-07 08:49:00,0.29,17030.0,United Kingdom,False,13.92,2011,10
529623,84991,60 TEATIME FAIRY CAKE CASES,24,2010-10-29 11:49:00,0.55,15544.0,United Kingdom,False,13.2,2010,10
534738,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-11-23 19:24:00,0.65,12377.0,Switzerland,False,7.8,2010,11
521365,84849B,FAIRY SOAP SOAP HOLDER,12,2010-09-05 10:44:00,1.69,14911.0,EIRE,False,20.28,2010,9
566049,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-09-08 14:28:00,1.25,15730.0,United Kingdom,False,15.0,2011,9
519907,22364,GLASS JAR DIGESTIVE BISCUITS,2,2010-08-22 13:40:00,2.95,15059.0,United Kingdom,False,5.9,2010,8
519817,10133,COLOURING PENCILS BROWN TUBE,10,2010-08-20 13:41:00,0.85,14243.0,United Kingdom,False,8.5,2010,8
536036,22865,HAND WARMER OWL DESIGN,7,2010-11-29 17:00:00,2.1,15950.0,United Kingdom,False,14.7,2010,11
541215,22296,HEART IVORY TRELLIS LARGE,12,2011-01-14 13:42:00,1.65,14329.0,United Kingdom,False,19.8,2011,1
537405,21784,SHOE SHINE BOX ,1,2010-12-06 14:51:00,9.95,17841.0,United Kingdom,False,9.95,2010,12
542128,21789,KIDS RAIN MAC PINK,24,2011-01-25 15:13:00,0.85,12609.0,Germany,False,20.4,2011,1
503185,21157,RED SPOTTY WASHBAG,1,2010-03-30 14:29:00,4.21,,United Kingdom,True,4.21,2010,3
529723,22374,AIRLINE BAG VINTAGE JET SET RED,4,2010-10-29 14:11:00,4.25,13282.0,United Kingdom,False,17.0,2010,10
508652,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2010-05-17 15:48:00,7.95,16400.0,United Kingdom,False,7.95,2010,5
560225,22505,MEMO BOARD COTTAGE DESIGN,2,2011-07-15 16:27:00,5.79,,United Kingdom,True,11.58,2011,7
490164,84991,60 TEATIME FAIRY CAKE CASES,24,2009-12-04 11:32:00,0.55,14961.0,United Kingdom,False,13.2,2009,12
520833,46776D,WOVEN SUNSET CUSHION COVER ,1,2010-08-31 12:41:00,4.21,,United Kingdom,True,4.21,2010,8
499275,21535,RETRO SPOT SMALL MILK JUG,6,2010-02-25 17:37:00,2.55,13652.0,United Kingdom,False,15.3,2010,2
531359,22493,PAINT YOUR OWN CANVAS SET,3,2010-11-07 14:17:00,1.65,13276.0,United Kingdom,False,4.95,2010,11
492216,35833G,4 GOLD FLOCK CHRISTMAS BALLS,12,2009-12-15 17:25:00,1.25,15641.0,United Kingdom,False,15.0,2009,12
515314,84986B,SET OF 36 SILVER PAPER DOILIES,3,2010-07-11 10:49:00,1.45,16889.0,United Kingdom,False,4.35,2010,7
567387,21733,RED HANGING HEART T-LIGHT HOLDER,192,2011-09-20 10:38:00,3.2,17450.0,United Kingdom,False,614.4,2011,9
525016,20723,STRAWBERRY CHARLOTTE BAG,1,2010-10-03 11:35:00,0.85,15860.0,United Kingdom,False,0.85,2010,10
571069,23211,RED ROCKING HORSE HAND PAINTED,6,2011-10-13 15:15:00,1.25,13668.0,United Kingdom,False,7.5,2011,10
575766,23199,JUMBO BAG APPLES,2,2011-11-11 11:06:00,2.08,12856.0,United Kingdom,False,4.16,2011,11
523010,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,72,2010-09-20 10:05:00,1.06,13881.0,United Kingdom,False,76.32,2010,9
534289,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2010-11-22 11:25:00,4.21,,United Kingdom,True,4.21,2010,11
580610,22107,PIZZA PLATE IN BOX,1,2011-12-05 11:48:00,7.46,,United Kingdom,True,7.46,2011,12
566077,23130,MISTLETOE HEART WREATH GREEN,4,2011-09-09 09:38:00,4.15,13441.0,United Kingdom,False,16.6,2011,9
518662,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,1,2010-08-10 14:08:00,11.02,,United Kingdom,True,11.02,2010,8
559550,22677,FRENCH BLUE METAL DOOR SIGN 2,1,2011-07-10 15:38:00,1.25,17757.0,United Kingdom,False,1.25,2011,7
564825,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2011-08-30 12:26:00,3.29,,United Kingdom,True,3.29,2011,8
547547,22083,PAPER CHAIN KIT RETROSPOT,1,2011-03-23 15:30:00,5.79,,United Kingdom,True,5.79,2011,3
533767,22385,JUMBO BAG SPACEBOY DESIGN,10,2010-11-18 15:29:00,1.95,18225.0,United Kingdom,False,19.5,2010,11
498443,82616B,FRAPPUCINO SCARF KNITTING KIT,2,2010-02-19 09:49:00,2.51,,United Kingdom,True,5.02,2010,2
541011,21198,WHITE HEART CONFETTI IN TUBE,12,2011-01-13 11:26:00,1.65,15447.0,United Kingdom,False,19.8,2011,1
549023,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2011-04-05 16:27:00,0.83,,United Kingdom,True,0.83,2011,4
578344,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-11-24 09:21:00,2.46,,United Kingdom,True,2.46,2011,11
577078,22585,PACK OF 6 BIRDY GIFT TAGS,1,2011-11-17 15:17:00,2.46,,United Kingdom,True,2.46,2011,11
578344,90076,MONTANA DIAMOND CLUSTER EARRINGS,1,2011-11-24 09:21:00,2.9,,United Kingdom,True,2.9,2011,11
554068,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2011-05-22 10:53:00,1.25,16690.0,United Kingdom,False,15.0,2011,5
497209,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1,2010-02-07 12:40:00,4.25,16788.0,United Kingdom,False,4.25,2010,2
541838,22077,6 RIBBONS RUSTIC CHARM,24,2011-01-23 10:43:00,1.65,12916.0,United Kingdom,False,39.6,2011,1
564483,21060,PARTY INVITES BALLOON GIRL,12,2011-08-25 13:46:00,0.85,14050.0,United Kingdom,False,10.2,2011,8
554933,22191,IVORY DINER WALL CLOCK,1,2011-05-27 13:26:00,8.5,13232.0,United Kingdom,False,8.5,2011,5
567673,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-09-21 15:43:00,4.13,,United Kingdom,True,4.13,2011,9
495949,21326,AGED GLASS SILVER T-LIGHT HOLDER,1,2010-01-27 16:54:00,0.65,14606.0,United Kingdom,False,0.65,2010,1
495804,16237,SLEEPING CAT ERASERS,1,2010-01-26 17:48:00,0.43,,United Kingdom,True,0.43,2010,1
495343,22196,SMALL HEART MEASURING SPOONS,2,2010-01-22 18:05:00,1.66,,United Kingdom,True,3.32,2010,1
500012,22090,PAPER BUNTING RETRO SPOTS,6,2010-03-04 10:23:00,2.95,17049.0,United Kingdom,False,17.7,2010,3
507208,35962,12 ASS ZINC CHRISTMAS DECORATIONS,12,2010-05-06 16:57:00,2.1,13214.0,United Kingdom,False,25.2,2010,5
554956,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-05-27 15:17:00,3.29,,United Kingdom,True,6.58,2011,5
575602,22959,WRAP CHRISTMAS VILLAGE,25,2011-11-10 12:27:00,0.42,17059.0,United Kingdom,False,10.5,2011,11
543277,22558,CLOTHES PEGS RETROSPOT PACK 24 ,5,2011-02-06 14:33:00,1.49,15808.0,United Kingdom,False,7.45,2011,2
581144,21914,BLUE HARMONICA IN BOX ,36,2011-12-07 13:46:00,1.25,14085.0,United Kingdom,False,45.0,2011,12
574015,23395,BELLE JARDINIERE CUSHION COVER,7,2011-11-02 12:03:00,3.75,15576.0,United Kingdom,False,26.25,2011,11
548407,21982,PACK OF 12 SUKI TISSUES ,24,2011-03-31 10:07:00,0.29,16401.0,United Kingdom,False,6.96,2011,3
545901,22099,CARAVAN SQUARE TISSUE BOX,1,2011-03-07 17:52:00,1.25,15834.0,United Kingdom,False,1.25,2011,3
510983,21172,PARTY METAL SIGN ,1,2010-06-04 12:23:00,4.21,,United Kingdom,True,4.21,2010,6
516610,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12,2010-07-21 14:41:00,1.45,13615.0,United Kingdom,False,17.4,2010,7
575193,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-09 09:34:00,3.75,12681.0,France,False,15.0,2011,11
527436,22669,RED BABY BUNTING ,10,2010-10-18 08:11:00,2.95,15786.0,United Kingdom,False,29.5,2010,10
543668,22846,BREAD BIN DINER STYLE RED ,4,2011-02-11 11:17:00,14.95,18118.0,United Kingdom,False,59.8,2011,2
576052,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-11-13 14:48:00,0.85,15787.0,United Kingdom,False,2.55,2011,11
525289,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-10-05 08:45:00,2.95,14169.0,United Kingdom,False,17.7,2010,10
546118,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-03-09 14:14:00,8.25,13078.0,United Kingdom,False,16.5,2011,3
537683,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,6,2010-12-08 10:14:00,3.75,12921.0,United Kingdom,False,22.5,2010,12
524327,22896,PEG BAG APPLE DESIGN,3,2010-09-28 15:07:00,2.55,,United Kingdom,True,7.65,2010,9
491427,21527,RETRO SPOT TRADITIONAL TEAPOT ,1,2009-12-10 20:22:00,7.95,14702.0,United Kingdom,False,7.95,2009,12
502038,21238,RED SPOTTY CUP,8,2010-03-22 13:49:00,0.85,13206.0,United Kingdom,False,6.8,2010,3
531343,22798,ANTIQUE GLASS DRESSING TABLE POT,4,2010-11-07 13:08:00,2.95,15044.0,United Kingdom,False,11.8,2010,11
509748,21754,HOME BUILDING BLOCK WORD,3,2010-05-25 13:51:00,5.95,15217.0,United Kingdom,False,17.85,2010,5
545576,22423,REGENCY CAKESTAND 3 TIER,3,2011-03-03 18:46:00,12.75,15611.0,United Kingdom,False,38.25,2011,3
523286,20761,BLUE PAISLEY SKETCHBOOK,1,2010-09-21 12:07:00,3.75,14716.0,United Kingdom,False,3.75,2010,9
575491,20676,RED RETROSPOT BOWL,12,2011-11-09 17:47:00,1.25,15531.0,United Kingdom,False,15.0,2011,11
523323,21791,VINTAGE HEADS AND TAILS CARD GAME ,48,2010-09-21 13:51:00,1.25,18041.0,United Kingdom,False,60.0,2010,9
579667,22884,NUMBER TILE VINTAGE FONT 5,2,2011-11-30 12:32:00,1.95,16361.0,United Kingdom,False,3.9,2011,11
525971,21790,VINTAGE SNAP CARDS,1,2010-10-08 10:21:00,1.66,,United Kingdom,True,1.66,2010,10
576618,90197B,BLACK GLASS BRACELET W HEART CHARMS,1,2011-11-15 17:00:00,4.98,,United Kingdom,True,4.98,2011,11
569129,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-09-30 13:40:00,2.95,15034.0,United Kingdom,False,8.85,2011,9
542115,37340,MULTICOLOUR SPRING FLOWER MUG,1,2011-01-25 14:01:00,8.29,,United Kingdom,True,8.29,2011,1
567626,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-09-21 12:56:00,1.45,15311.0,United Kingdom,False,1.45,2011,9
511062,84839,SWEETHEART KEY CABINET,10,2010-06-06 12:41:00,5.55,16652.0,United Kingdom,False,55.5,2010,6
492269,85060,WOOD FAN WITH FLOWER DESIGN,12,2009-12-16 11:23:00,1.25,17677.0,United Kingdom,False,15.0,2009,12
521213,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2010-09-03 09:14:00,1.25,16325.0,United Kingdom,False,15.0,2010,9
560996,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-07-22 13:53:00,1.45,17625.0,United Kingdom,False,4.35,2011,7
567818,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-09-22 12:41:00,7.95,14395.0,United Kingdom,False,15.9,2011,9
555923,22548,HEADS AND TAILS SPORTING FUN,1,2011-06-07 17:09:00,2.46,,United Kingdom,True,2.46,2011,6
538995,82551,LAUNDRY 15C METAL SIGN,12,2010-12-15 12:05:00,1.45,13458.0,United Kingdom,False,17.4,2010,12
546917,22191,IVORY DINER WALL CLOCK,2,2011-03-18 09:17:00,8.5,14911.0,EIRE,False,17.0,2011,3
569897,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-10-06 16:01:00,1.69,17813.0,United Kingdom,False,13.52,2011,10
557852,22045,SPACEBOY GIFT WRAP,25,2011-06-23 10:57:00,0.42,15384.0,United Kingdom,False,10.5,2011,6
573340,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,2011-10-30 11:55:00,0.38,14159.0,United Kingdom,False,4.56,2011,10
545543,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-03-03 14:43:00,9.95,13476.0,United Kingdom,False,19.9,2011,3
558295,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-28 10:38:00,2.95,14481.0,United Kingdom,False,17.7,2011,6
492117,84406B,CREAM CUPID HEARTS COAT HANGER,8,2009-12-15 14:10:00,3.25,15808.0,United Kingdom,False,26.0,2009,12
523023,21754,HOME BUILDING BLOCK WORD,3,2010-09-20 11:45:00,5.95,17716.0,United Kingdom,False,17.85,2010,9
528383,21114,LAVENDER SCENTED FABRIC HEART,10,2010-10-21 18:21:00,1.25,14686.0,United Kingdom,False,12.5,2010,10
577057,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,2011-11-17 14:26:00,1.95,12748.0,United Kingdom,False,1.95,2011,11
503731,21704,BAG 250g SWIRLY MARBLES,12,2010-04-07 10:24:00,0.85,15252.0,United Kingdom,False,10.2,2010,4
527155,22553,PLASTERS IN TIN SKULLS,1,2010-10-15 11:22:00,3.36,,United Kingdom,True,3.36,2010,10
540646,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,6,2011-01-10 14:32:00,3.36,,United Kingdom,True,20.16,2011,1
580367,22594,CHRISTMAS GINGHAM TREE,2,2011-12-02 16:39:00,1.63,,United Kingdom,True,3.26,2011,12
496088,22366,DOORMAT AIRMAIL ,2,2010-01-29 09:13:00,6.75,13557.0,United Kingdom,False,13.5,2010,1
560276,17003,BROCADE RING PURSE ,4,2011-07-17 15:11:00,0.29,14606.0,United Kingdom,False,1.16,2011,7
491627,85099B,JUMBO BAG RED WHITE SPOTTY ,20,2009-12-11 14:33:00,1.95,13819.0,United Kingdom,False,39.0,2009,12
505707,21471,STRAWBERRY RAFFIA FOOD COVER,6,2010-04-25 12:11:00,3.75,14156.0,EIRE,False,22.5,2010,4
490289,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-04 13:01:00,1.95,15309.0,United Kingdom,False,15.6,2009,12
544203,84569A,PACK 3 IRON ON DOG PATCHES,12,2011-02-17 10:30:00,1.25,12362.0,Belgium,False,15.0,2011,2
530087,22689,DOORMAT MERRY CHRISTMAS RED ,4,2010-11-01 13:33:00,7.95,16732.0,United Kingdom,False,31.8,2010,11
562393,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-08-04 16:17:00,2.95,18172.0,United Kingdom,False,70.8,2011,8
536876,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",1,2010-12-03 11:36:00,1.66,,United Kingdom,True,1.66,2010,12
490963,84901,BLACK FACE LAMB WITH PANTS,1,2009-12-08 15:49:00,4.3,,United Kingdom,True,4.3,2009,12
537434,22517,CHILDS GARDEN RAKE PINK,1,2010-12-06 16:57:00,4.21,,United Kingdom,True,4.21,2010,12
518769,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2010-08-11 15:13:00,2.55,14736.0,United Kingdom,False,2.55,2010,8
503572,22485,SET OF 2 WOODEN MARKET CRATES,2,2010-04-01 15:46:00,12.75,14441.0,United Kingdom,False,25.5,2010,4
526298,21528,DAIRY MAID TRADITIONAL TEAPOT ,2,2010-10-11 12:00:00,6.95,14590.0,United Kingdom,False,13.9,2010,10
561066,22652,TRAVEL SEWING KIT,6,2011-07-24 14:21:00,1.65,16710.0,United Kingdom,False,9.9,2011,7
492078,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,2009-12-15 13:48:00,2.95,14966.0,United Kingdom,False,2.95,2009,12
533133,22076,6 RIBBONS EMPIRE  ,1,2010-11-16 12:50:00,1.65,15850.0,United Kingdom,False,1.65,2010,11
562583,22232,JIGSAW TOADSTOOLS 3 PIECE,13,2011-08-07 13:54:00,0.59,15831.0,United Kingdom,False,7.67,2011,8
545304,22383,LUNCH BAG SUKI DESIGN ,10,2011-03-01 12:51:00,1.65,16212.0,United Kingdom,False,16.5,2011,3
581219,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2011-12-08 09:28:00,4.13,,United Kingdom,True,4.13,2011,12
568156,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,2011-09-25 12:16:00,6.25,14367.0,United Kingdom,False,12.5,2011,9
568798,21481,FAWN BLUE HOT WATER BOTTLE,6,2011-09-29 10:23:00,2.95,12615.0,France,False,17.7,2011,9
500918,21129,SILVER FISHING GNOME ,1,2010-03-11 10:30:00,12.72,,United Kingdom,True,12.72,2010,3
557311,21452,TOADSTOOL MONEY BOX,2,2011-06-19 15:36:00,2.95,15700.0,United Kingdom,False,5.9,2011,6
498567,22381,TOY TIDY PINK RETROSPOT  ,1,2010-02-21 12:42:00,2.1,16693.0,United Kingdom,False,2.1,2010,2
579868,22076,6 RIBBONS EMPIRE  ,12,2011-11-30 16:43:00,1.65,15544.0,United Kingdom,False,19.8,2011,11
536638,84971S,SMALL HEART FLOWERS HOOK ,24,2010-12-02 11:41:00,0.85,16244.0,United Kingdom,False,20.4,2010,12
545299,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-03-01 12:19:00,4.95,,United Kingdom,True,4.95,2011,3
568590,23412,HEART MIRROR ANTIQUE WHITE,2,2011-09-28 10:29:00,7.5,13126.0,United Kingdom,False,15.0,2011,9
578347,21918,SET 12 KIDS COLOUR  CHALK STICKS,3,2011-11-24 09:26:00,0.83,,United Kingdom,True,2.49,2011,11
578949,22091,EMPIRE TISSUE BOX,2,2011-11-27 14:30:00,0.39,14954.0,United Kingdom,False,0.78,2011,11
561712,82483,WOOD 2 DRAWER CABINET WHITE FINISH,3,2011-07-29 11:49:00,6.95,14499.0,United Kingdom,False,20.85,2011,7
516590,22630,DOLLY GIRL LUNCH BOX,2,2010-07-21 13:47:00,1.95,15005.0,United Kingdom,False,3.9,2010,7
581439,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-12-08 16:30:00,4.13,,United Kingdom,True,4.13,2011,12
564820,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,1,2011-08-30 12:16:00,2.46,,United Kingdom,True,2.46,2011,8
579458,22867,HAND WARMER BIRD DESIGN,1,2011-11-29 14:38:00,2.1,16549.0,United Kingdom,False,2.1,2011,11
527400,22493,PAINT YOUR OWN CANVAS SET,12,2010-10-17 13:59:00,1.65,14175.0,United Kingdom,False,19.8,2010,10
563613,23347,I LOVE LONDON BEAKER,12,2011-08-18 08:49:00,1.25,12688.0,Israel,False,15.0,2011,8
505637,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-04-23 13:26:00,1.95,15179.0,United Kingdom,False,19.5,2010,4
500341,21756,BATH BUILDING BLOCK WORD,1,2010-03-07 14:31:00,5.95,16466.0,United Kingdom,False,5.95,2010,3
496871,21055,TOOL BOX SOFT TOY ,1,2010-02-04 13:18:00,8.95,16383.0,United Kingdom,False,8.95,2010,2
535994,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-11-29 13:44:00,1.25,15311.0,United Kingdom,False,15.0,2010,11
568101,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-09-23 15:21:00,0.83,15978.0,United Kingdom,False,9.96,2011,9
577549,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,2,2011-11-20 15:00:00,0.85,17841.0,United Kingdom,False,1.7,2011,11
575583,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-11-10 11:55:00,1.25,14456.0,United Kingdom,False,1.25,2011,11
528336,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,3,2010-10-21 13:57:00,1.45,15995.0,United Kingdom,False,4.35,2010,10
536983,22926,IVORY GIANT GARDEN THERMOMETER,4,2010-12-03 14:30:00,5.95,12712.0,Germany,False,23.8,2010,12
524098,20728,LUNCH BAG CARS BLUE,10,2010-09-27 12:21:00,1.65,17204.0,United Kingdom,False,16.5,2010,9
497208,84464,S/60 PINK FLUFFY CHICKS IN BOX,1,2010-02-07 12:16:00,2.55,15584.0,United Kingdom,False,2.55,2010,2
489857,20665,RED SPOTTY PURSE ,2,2009-12-02 14:43:00,6.04,,United Kingdom,True,12.08,2009,12
500105,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2010-03-04 12:39:00,6.75,17287.0,United Kingdom,False,6.75,2010,3
513020,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2010-06-21 11:57:00,1.25,13707.0,United Kingdom,False,15.0,2010,6
513469,21114,LAVENDER SCENTED FABRIC HEART,10,2010-06-24 16:25:00,1.25,17099.0,United Kingdom,False,12.5,2010,6
506558,20724,RED SPOTTY CHARLOTTE BAG,1,2010-04-30 11:47:00,0.85,15013.0,United Kingdom,False,0.85,2010,4
515030,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-07-08 10:35:00,1.25,16119.0,United Kingdom,False,15.0,2010,7
519711,22426,ENAMEL WASH BOWL CREAM,1,2010-08-19 15:13:00,3.75,12851.0,United Kingdom,False,3.75,2010,8
553861,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-05-19 13:58:00,8.25,13591.0,United Kingdom,False,16.5,2011,5
556813,90019A,SILVER M.O.P ORBIT BRACELET,1,2011-06-14 17:28:00,5.4,,United Kingdom,True,5.4,2011,6
540848,21622,VINTAGE UNION JACK CUSHION COVER,2,2011-01-12 09:26:00,13.57,,United Kingdom,True,27.14,2011,1
503185,22385,JUMBO BAG SPACEBOY DESIGN,1,2010-03-30 14:29:00,4.21,,United Kingdom,True,4.21,2010,3
558063,84247K,"FOLK ART GREETING CARD,pack/12",1,2011-06-24 15:28:00,2.95,16395.0,United Kingdom,False,2.95,2011,6
574826,22747,POPPY'S PLAYHOUSE BATHROOM,2,2011-11-07 10:58:00,2.1,15870.0,United Kingdom,False,4.2,2011,11
562680,20718,RED RETROSPOT SHOPPER BAG,2,2011-08-08 13:46:00,1.25,17954.0,United Kingdom,False,2.5,2011,8
524765,21928,JUMBO BAG SCANDINAVIAN PAISLEY,1,2010-09-30 15:47:00,4.21,,United Kingdom,True,4.21,2010,9
